segment_id,COMET,chrF++,BLEU,is_bad_source,src_length,length_group_2,length_group_3
69,0.4532529413700104,42.77884767443367,50.81327481546147,False,16,short,medium
70,0.490849107503891,0.0,0.0,False,15,short,medium
71,0.4145278632640838,23.020051994182555,4.891187874480726,False,39,long,long
72,0.3384424746036529,14.457042704257589,0.846887128999202,False,72,long,long
73,0.3395096659660339,13.515815073760898,3.149696072246702,False,64,long,long
74,0.3604927361011505,11.790544112142602,1.7197366808945818,False,96,long,long
75,0.4293617308139801,16.179774178111874,0.0,False,49,long,long
76,0.233872577548027,2.612352150639313,0.0,False,37,long,medium
77,0.5837259888648987,6.930241777270986,1.118989710690062,False,74,long,long
78,0.6807700991630554,5.532680814497731,3.0890553181566975,False,15,short,medium
79,0.3390983045101166,16.240706477455433,27.516060407455225,False,15,short,medium
80,0.3343673050403595,13.194437399949138,2.0540268312306345,False,54,long,long
81,0.346308559179306,12.599601123677918,0.0,False,73,long,long
82,0.3950125873088836,13.385592140105237,0.0,False,64,long,long
83,0.3578920066356659,15.743141492759474,0.0,False,66,long,long
84,0.3963690102100372,20.81985878538474,4.02724819242185,False,45,long,long
85,0.6257085204124451,0.0,0.0,False,49,long,long
86,0.3116965591907501,9.56687938929007,0.0,False,12,short,short
87,0.4327149093151092,33.94547979797027,31.947155212313625,False,12,short,short
88,0.3665418326854706,17.58112371266597,2.2869567780619007,False,26,short,medium
89,0.3612239360809326,17.28067118821814,0.6706844879852473,False,68,long,long
90,0.346661239862442,19.28024633573937,2.598917626499991,False,72,long,long
91,0.2928116917610168,12.908920185957532,3.307286803163149,False,91,long,long
92,0.294865220785141,0.0,0.0,False,34,long,medium
93,0.3277103006839752,16.916451563949188,5.470976424122262,False,54,long,long
94,0.3634651005268097,1.3123880388577378,0.0,False,10,short,short
95,0.4072128236293793,14.014365878549714,0.0,False,45,long,long
96,0.3526566326618194,6.461854949294002,0.0,False,136,long,long
97,0.3911577761173248,9.469244798357098,0.0,False,66,long,long
98,0.4449029564857483,15.9996260381336,3.63108621767453,False,76,long,long
99,0.3529231250286102,16.753347637430103,0.0,False,17,short,medium
100,0.4340600073337555,19.83308249146458,1.8231094563196564,False,79,long,long
101,0.2704606652259826,5.664735375539355,0.0,False,149,long,long
102,0.4850654602050781,22.312823692006532,27.516060407455225,False,14,short,medium
103,0.6667728424072266,6.6763957663061255,14.127216461522432,False,18,short,medium
104,0.3573096394538879,19.023309727814546,4.990049701936832,False,32,short,medium
105,0.370347261428833,16.073276837113127,2.406866284838853,False,90,long,long
106,0.545893132686615,15.387960949217025,2.176316275810588,False,56,long,long
107,0.5061175227165222,14.799595370603283,3.005948174755165,False,70,long,long
108,0.2312144041061401,1.2624370530422309,0.0,False,92,long,long
109,0.3965538442134857,8.946146280170877,0.0,False,37,long,medium
110,0.4323295950889587,21.220130392911603,2.9977891302849273,False,91,long,long
111,0.5711143016815186,2.26785028817167,0.5223462943146187,False,63,long,long
112,0.4096857011318207,20.01107699403182,16.233395773754946,False,16,short,medium
113,0.4509055614471435,20.761752947120257,0.0,False,15,short,medium
114,0.3504936099052429,19.364003366208916,2.544354209531657,False,60,long,long
115,0.3753462135791778,13.134716755830697,1.5821934551541403,False,79,long,long
116,0.4110575020313263,27.58615952866012,29.077290166572116,False,46,long,long
117,0.3918763399124145,14.169301424341269,0.0,False,61,long,long
118,0.3564021289348602,12.703484974825962,0.0,False,55,long,long
119,0.404337465763092,16.9876465179905,0.0,False,57,long,long
120,0.3923770189285278,15.453030097883945,18.39397205857211,False,10,short,short
121,0.3341176807880401,11.47411196077326,0.0,False,74,long,long
122,0.4251866638660431,18.287418744458993,0.0,False,52,long,long
123,0.3266264498233795,12.522149761546585,0.0,False,54,long,long
124,0.2972981035709381,10.119437936099674,0.0,False,85,long,long
125,0.19246806204319,1.47913316985289,0.0,False,42,long,long
126,0.3459596037864685,11.389505639526671,0.0,False,66,long,long
127,0.3801420927047729,16.781745434413974,0.0,False,40,long,long
128,0.3871829807758331,21.17714002500915,21.200626759025184,False,46,long,long
129,0.4412860572338104,16.395593344373,0.0,False,52,long,long
130,0.4158110320568084,24.25489740726652,11.725004053101795,False,20,short,medium
131,0.4201980829238891,47.92996328542376,30.739407647563215,False,19,short,medium
132,0.5079529881477356,33.04552720362952,24.880469496253564,False,12,short,short
133,0.4156904816627502,19.502467436577533,6.673777157035812,False,75,long,long
134,0.5577662587165833,29.07664062720326,16.62073269874415,False,68,long,long
135,0.3561011850833893,16.065440868574544,0.0,False,57,long,long
136,0.4642132222652435,18.32810925279449,2.309540832190638,False,106,long,long
137,0.3153485059738159,8.261421131486927,0.0,False,100,long,long
138,0.3776934444904327,13.807934937537633,0.0,False,50,long,long
139,0.4897712767124176,18.270406086748764,7.495553473355842,False,61,long,long
140,0.3012665808200836,12.788634624736847,0.0,False,56,long,long
141,0.4667437374591827,12.659072825241626,0.0,False,51,long,long
