segment_id,COMET,chrF++,BLEU
0,0.9766541123390198,100.0,100.00000000000004
1,0.4486977159976959,0.0,0.0
2,0.4201619327068329,4.570446490901698,2.5326605584447868
3,0.37311139702796936,16.17902410290305,1.2797889181027633
4,0.41631361842155457,8.21930492172126,0.08351730832045329
5,0.5834980607032776,19.637849054503842,6.600668716798994
6,0.34416911005973816,0.0,0.0
7,0.34639790654182434,10.148423102474425,0.3019038333686137
8,0.28072938323020935,8.351741140823105,0.12842360648598491
9,0.3784092962741852,16.91692072257962,2.250000584316396
10,0.639171838760376,9.839754222325068,15.95867686949603
11,0.5230985879898071,0.0,0.0
12,0.5159676671028137,17.099431842161277,3.046855350685976
13,0.5395991802215576,1.8986164687809421,0.9150394297562054
14,0.2735568583011627,8.281241779899052,0.29408215545539834
15,0.2687937617301941,14.109853860844076,1.14806736424217
16,0.42712417244911194,23.68072072553973,2.8797979320857023
17,0.33670350909233093,19.552755410943764,2.3522452192808707
18,0.28037434816360474,12.27472507134036,0.7735724420398814
19,0.6254675984382629,0.0,0.0
20,0.4200253486633301,31.48670091404215,8.097785064266205
21,0.32358652353286743,11.381958789020524,0.22540495105015596
22,0.3086663484573364,12.816910440085353,0.6376441071022295
23,0.2972058951854706,12.539953308589185,0.44722402654019094
24,0.2763707935810089,13.025662304481381,1.1077572512703426
25,0.341799795627594,10.717089527421011,0.32208724513552833
26,0.420404851436615,0.18996960486322187,0.0
27,0.30285200476646423,14.106142077302533,1.7355049895495658
28,0.3344140946865082,21.21323346582804,4.687780618646236
29,0.5051774382591248,0.8053105607906227,0.9828491248811142
30,0.4069565236568451,16.628074373124797,1.6976847463692402
31,0.21470054984092712,10.39752684336306,0.4379248981897051
32,0.2601003348827362,15.750587318378514,1.6958162209182344
33,0.2136596143245697,7.419212606349725,0.541458374739742
34,0.41730231046676636,19.413307366505318,3.1959469013485533
35,0.39788925647735596,19.55653866280162,3.836454847085482
36,0.3746618330478668,19.215244066318018,2.4536620823186532
37,0.37955376505851746,21.932459474703045,2.3387800066626236
38,0.42098110914230347,0.10427528675703858,0.0
39,0.4180428087711334,14.282302984600417,2.8603449943861583
40,0.317223459482193,14.045993858007321,0.5248998737870313
41,0.27211305499076843,8.744881475981137,0.1347561920163311
42,0.22339768707752228,6.775250058743933,0.15700526879948537
43,0.43253523111343384,0.0,0.0
44,0.23365087807178497,9.16900283966645,0.780430427636817
45,0.3452202379703522,16.905838617290776,1.8241791332818829
46,0.41193100810050964,16.15386679663618,1.3477379350131693
47,0.35683324933052063,17.191943867821422,1.323835225015673
48,0.39760592579841614,2.135328287987985,1.137287189899225
49,0.393095999956131,16.67782090498551,1.0548896941745534
50,0.2573734223842621,8.603101973579122,0.8806683900564699
51,0.35307466983795166,12.040141251942803,0.6298225163649929
52,0.22647850215435028,8.127173508839224,1.083105631820447
53,0.41609179973602295,22.475982324329205,2.4622895026949787
54,0.3179476261138916,17.35776239939191,2.3799319390804445
55,0.2848327159881592,14.457865465770814,0.8790398352691682
56,0.3310348391532898,16.481463167802175,1.3653128337285119
57,0.5529877543449402,1.1919061535552393,0.0
58,0.3955190181732178,24.332587844445552,1.8889349692797666
59,0.4147230088710785,17.9458866511039,1.2790871709798768
60,0.45684048533439636,22.295521593208576,2.3922558633506052
61,0.5838967561721802,24.175065243307074,5.190619769166794
62,0.3360794484615326,15.758964607492132,1.2349989752668624
63,0.47117677330970764,22.483297185533267,2.527347107332402
64,0.4248485565185547,25.941895493381082,5.772806323528631
65,0.30858197808265686,10.401446346252122,0.7195758124029045
66,0.32400038838386536,4.236705937707021,3.5152088567003625
67,0.5062058568000793,2.085212194759357,1.0177793118873517
68,0.3303312361240387,11.980124855092967,0.7083588053095691
69,0.5084545016288757,21.068254247998446,5.237520761048587
70,0.5583312511444092,2.2919213271585304,1.180819313077548
71,0.39725127816200256,18.24880814742823,2.4912171031853805
72,0.4205110967159271,27.539918557200604,8.359416467060633
73,0.32177239656448364,19.009959865784065,1.2439609374670961
74,0.3722480237483978,15.39064471564378,1.1670001759519075
75,0.36966267228126526,18.886520253388507,3.2031137736420856
76,0.4719918966293335,24.5513163502958,3.0503223065033462
77,0.3677574098110199,21.15703169495841,2.448117735274576
78,0.4341747462749481,0.0,0.0
79,0.38026562333106995,9.51168402668334,2.1671320168371846
80,0.2959285080432892,12.755132332685228,0.9721366173572872
