segment_id,COMET,chrF++,BLEU
0,0.9467042684555054,61.91216367305494,61.47881529512643
1,0.8912782073020935,62.58751140613518,23.505204106959592
2,0.8404526114463806,61.72747027696257,34.827715105932214
3,0.8705575466156006,64.0399336957829,42.00658079954442
4,0.8419988751411438,63.832279192597575,40.740427971849606
5,0.9108895063400269,81.3033542000399,55.05017235445961
6,0.8382927775382996,63.35014519367349,36.846158142668806
7,0.8210131525993347,74.9506602226085,51.24281197804982
8,0.8217882513999939,58.71089576235943,24.941198945107715
9,0.8974377512931824,71.44385505747731,42.02617808494986
10,0.9005182981491089,82.26159218628398,64.09923456307281
11,0.9489006400108337,46.20680240772425,8.745825313180632
12,0.9042527079582214,41.14244304453133,9.556375590842881
13,0.933732271194458,76.06857525114069,50.559239686863286
14,0.8770387768745422,57.33955201975823,33.132585502446105
15,0.8512596487998962,59.42499986079303,31.91061296512907
16,0.8717337250709534,72.53160281131706,55.86714578512585
17,0.9138501882553101,70.03849571196115,48.76979465299534
18,0.7809665203094482,61.96108584185599,27.088487072764085
19,0.968451201915741,82.43921855974477,59.694917920196445
20,0.8723811507225037,57.5794116691278,24.71244254525358
21,0.8620195984840393,65.46326398046824,40.10592778193354
22,0.874590277671814,68.58786331257325,37.39494547878145
23,0.8688963055610657,61.81977180846911,34.747349006890865
24,0.864889919757843,63.01752265355549,33.82585963852873
25,0.8570200204849243,63.01655363474882,32.6325462231406
26,0.912814199924469,41.51594262130759,4.016138436407654
27,0.8742266297340393,53.32384878314057,24.408321290630266
28,0.8881283402442932,60.333073946029984,34.873960796164674
29,0.8636991381645203,67.26337816920666,39.516282769452125
30,0.8919411897659302,59.336428369737106,27.930070936870255
31,0.856552004814148,66.46146456411745,38.74657808655056
32,0.8879044651985168,61.82200639066428,35.31779177221725
33,0.8936068415641785,78.30928011018177,48.19366123689184
34,0.8940284252166748,60.743669716081264,33.04663297913779
35,0.8998429179191589,58.87986809056637,19.461717724332114
36,0.8837660551071167,65.84465956072528,28.665574107895676
37,0.8630519509315491,68.0823079703265,39.992200424153424
38,0.8898182511329651,64.87247574730497,25.602513402978744
39,0.7986353635787964,65.00393243966586,22.811360354329615
40,0.8824259638786316,58.10036041275557,25.407942595313617
41,0.8756158947944641,55.93931890707518,26.920980937089677
42,0.881401777267456,61.68029176833155,36.129315266918894
43,0.8974360823631287,78.72196629400159,52.025568808075846
44,0.81576007604599,57.49063731626951,15.901271605254763
45,0.8460533618927002,61.89868046432005,35.13017667233165
46,0.8482597470283508,64.61581941924894,36.84356327442773
47,0.8577759861946106,59.34740582357012,37.07395436378528
48,0.8131136298179626,74.90851236220215,53.88702481636842
49,0.852046012878418,49.83843151320219,15.810536508876476
50,0.896217405796051,70.58550170383675,40.21061049993128
51,0.8670284748077393,63.406732949518975,30.18908525725173
52,0.8304676413536072,64.3460470370545,32.123100794556926
53,0.8297136425971985,59.02416809722787,28.77588631530882
54,0.8062756657600403,59.15148685883291,36.473677851636154
55,0.8361071348190308,46.504379346915634,10.493212046080497
56,0.7895093560218811,56.26619725115864,31.32875775136944
57,0.9094390273094177,62.8194096731996,21.794691803672357
58,0.8458444476127625,55.74204781508355,24.23403824574474
59,0.9318753480911255,71.32435254644712,56.1941508851461
60,0.8868910074234009,57.074408330588945,24.28958344987964
61,0.9305163025856018,84.94398197456565,64.06898840925128
62,0.8492023944854736,64.90958591588142,43.67419439576727
63,0.8464480638504028,65.04709630725759,38.97305166553937
64,0.841185986995697,56.00484885757609,17.1960915891972
65,0.8966225385665894,67.1127136545341,39.69284075445912
66,0.8904182314872742,43.45801121363321,11.208466750961147
67,0.8728961944580078,67.66880361280408,41.620729653810194
68,0.8179019093513489,68.6261749387464,47.81664712700581
69,0.9516671895980835,73.4426235195007,47.90714250659132
70,0.9388916492462158,58.39410004895731,16.21599014882373
71,0.8878575563430786,67.23401373492077,39.79064283992745
72,0.8900700211524963,65.3827390618258,31.67777652747286
73,0.8840758204460144,72.29394487049724,47.69667503472588
74,0.8801683783531189,59.804387854745876,26.695941964764835
75,0.8624286651611328,57.0557223072259,28.688233236967044
76,0.9145614504814148,64.62555803448934,22.38007153650078
77,0.9085713028907776,68.41150462525813,39.09288485709071
78,0.9498178958892822,61.01611011988199,13.317955141748433
79,0.863709032535553,50.58506464012817,32.834169634343276
80,0.8688051700592041,75.45157603840877,56.21089794823011
81,0.8868963122367859,58.073931023501025,27.57473719892995
82,0.8410539627075195,49.738152143084044,14.209173552670286
83,0.8565402626991272,65.70904996158816,32.68632929706462
84,0.7789900302886963,54.79280176093173,22.986249189453567
85,0.8645303845405579,60.179439836668934,31.80629881460589
86,0.9155386090278625,55.88372596942269,7.922250668634465
87,0.8487252593040466,39.229799635180626,6.471074162236761
88,0.9229587316513062,71.11431719078615,46.22787126182164
89,0.8711323142051697,62.212350320017386,39.29068865674384
90,0.8835674524307251,62.91127626467695,42.35528679078751
91,0.8880884051322937,63.81655575968666,38.36109626573245
92,0.8828397393226624,58.77032326245624,25.61016657065141
93,0.8618401288986206,54.78943691675018,23.143945236585456
94,0.9553379416465759,77.19839459175472,53.8772222047036
95,0.9089745283126831,73.78977461763088,48.35716782310214
96,0.8143295645713806,55.615420135592366,22.81243338415296
97,0.8762823939323425,62.73575477299382,37.48219364058853
98,0.7972211241722107,62.11109220905387,33.972455107901716
99,0.9285629987716675,49.78261236325887,10.833849081574026
100,0.8771050572395325,61.6095049320114,32.66085815787545
101,0.876072347164154,62.692938168323266,34.568373857567344
102,0.9066271781921387,54.04539889800667,11.980914528565991
103,0.8656468987464905,48.754805438944224,21.243241299173295
104,0.884466826915741,62.927616304084374,28.82134026521121
105,0.8342518210411072,60.28430375120839,30.078555002398943
106,0.833556056022644,57.21257437480447,33.002751243331645
107,0.858951985836029,47.88069936821354,11.735660100756991
108,0.8368067145347595,54.044169555988866,22.51277729556581
109,0.8051533699035645,46.41842965332782,21.001292273000182
110,0.8511421084403992,68.51333429723083,46.18555074928719
111,0.8891237378120422,70.49293389046841,46.403817400363515
112,0.9342324137687683,74.10200846429896,54.895876512622095
113,0.9517449736595154,86.05813674907114,76.14976958373462
114,0.8579392433166504,62.52078229560445,28.24738383463849
115,0.8714818358421326,79.12164203589705,59.507408868957235
116,0.835797131061554,60.816884108429505,38.48303309532073
117,0.858573853969574,74.78610887556255,58.163553509858
118,0.8993949890136719,75.85952709099371,60.143558247469706
119,0.8935902714729309,58.68744509249283,37.20331756680454
120,0.798014223575592,32.90789068903737,3.745640979211903
121,0.8807582259178162,62.522882848924375,27.124839565451218
122,0.8622131943702698,52.779044842164105,15.295004180068808
123,0.9088393449783325,61.58253905959504,42.37073537373594
124,0.9056216478347778,75.03870401769301,49.88806351126077
125,0.8700982928276062,63.52984483062166,26.202752693182884
126,0.8662900328636169,55.86924388991705,19.6735999338942
127,0.8618294596672058,55.02483712735399,23.168686254361667
128,0.8773771524429321,59.30930304649819,31.084026541764466
129,0.8973012566566467,73.927163657346,45.373491052059585
130,0.9373188614845276,83.50102441590333,56.30127787148428
131,0.9041560292243958,70.56061282874336,44.56935415542404
132,0.9219658970832825,75.86785763448127,58.77283725105319
133,0.8539114594459534,69.94464763518728,46.152881605829585
134,0.8688421249389648,72.94572789755026,54.29318132557489
135,0.8590034246444702,58.4730732047019,27.62349839434881
136,0.8461785912513733,67.97583684148697,41.96345491861772
137,0.8861150741577148,67.46652098587512,48.407686892282996
138,0.8930550217628479,71.65731898574566,43.0315886866524
139,0.8744884729385376,66.85338550722393,37.519762608965536
140,0.9096994400024414,63.415447005771874,26.49017676927122
141,0.8885742425918579,62.40308600791769,18.147022778700425
142,0.8235300183296204,72.77446617578394,53.5536059195526
143,0.8154301047325134,58.02644876516584,31.65731042636089
144,0.8679081797599792,73.98711406953817,47.74514960503286
145,0.8801560997962952,69.10760052136487,48.09718214410984
146,0.846951425075531,63.59283878762084,35.25694681608622
147,0.8789125084877014,59.940865201454855,34.067711877541775
148,0.8676004409790039,64.77069957806411,29.715678881302644
149,0.7981234192848206,74.14138432595202,53.52829405159372
150,0.6515408158302307,63.63010674560856,27.45752749411484
151,0.8740710020065308,54.714130868015786,28.946606185420656
152,0.7783493399620056,62.158436525367655,31.704873367485035
153,0.8248116374015808,55.4447260641208,31.559504564063406
154,0.7273806929588318,60.27506689672695,32.32924085026077
155,0.7317330241203308,43.708428902421495,16.96645401271411
156,0.8407588601112366,67.02841577832885,48.74062269879943
157,0.6675279140472412,59.24706899102513,26.15858282579583
158,0.9137021899223328,76.84167503524206,69.16982166430542
159,0.9458004832267761,63.10150446538678,50.81327481546147
160,0.8882685303688049,65.61085972850678,36.78794411714425
161,0.9196627140045166,56.822773010334,32.55563013321615
162,0.5349236726760864,31.63201975275813,0.0
163,0.9364747405052185,63.307906276696016,24.880469496253564
164,0.9758743643760681,76.5244671448419,39.76353643835254
165,0.8117599487304688,62.57099738314822,17.96071710171446
166,0.7560070753097534,45.822677008170764,15.727800941615358
167,0.9519144892692566,100.0,100.00000000000004
168,0.9079003930091858,45.85140451815895,7.809849842300641
169,0.8223040699958801,43.543529100391446,15.619699684601283
170,0.8172167539596558,53.13123812775257,30.496989326305172
