segment_id,COMET,chrF++,BLEU,is_bad_source,src_length,length_group_2,length_group_3
0,0.8480134606361389,41.72635750066679,21.326566840381275,True,3,short,short
1,0.5530195236206055,12.055200050912216,2.7321116481247696,False,9,short,short
2,0.5316532850265503,26.86284334849196,7.712192437886235,False,29,short,medium
3,0.6550226807594299,30.055991937292404,6.655509553196781,False,66,long,long
4,0.6065509915351868,17.51281263520685,1.5695984642223684,False,126,long,long
5,0.8368949294090271,51.551151651930205,33.179134500875875,False,16,short,medium
6,0.5351561307907104,9.678909162662269,4.196114906296549,False,9,short,short
7,0.5005417466163635,13.152541965101802,0.5296865769578428,False,107,long,long
8,0.5575355291366577,15.106730930375964,0.5848843924137813,False,88,long,long
9,0.6179723143577576,15.5289006065829,0.6084595526394049,False,77,long,long
10,0.7363741993904114,32.42385854717264,20.56188572728757,False,28,short,medium
11,0.6681508421897888,7.530498385820185,0.0,False,6,short,short
12,0.3645835220813751,21.24286018800204,1.54186531779892,False,31,short,medium
13,0.7035106420516968,13.883804619231388,1.488603753237641,False,46,long,long
14,0.6107907295227051,13.237499162468676,2.24931468749092,False,59,long,long
15,0.5031691789627075,12.686043609243256,1.050336280934805,False,88,long,long
16,0.6516099572181702,20.18693788017225,3.2316185983905656,False,54,long,long
17,0.5887073874473572,14.534753101002805,1.1052966486065827,False,60,long,long
18,0.579246461391449,16.664782421370003,1.440572746432772,False,64,long,long
19,0.8663780093193054,9.954152209653715,5.522397783539471,False,8,short,short
20,0.3906634747982025,11.541281488146492,0.0,False,9,short,short
21,0.5601434707641602,15.1717441778711,1.100596961606034,False,93,long,long
22,0.5886356234550476,15.85501061147379,1.8688981221039085,False,79,long,long
23,0.3323839604854584,12.117295157695418,0.3940329442395129,False,116,long,long
24,0.5781006813049316,18.255756286902667,1.5705141777786713,False,70,long,long
25,0.5843643546104431,20.994260607525582,3.219720924855102,False,124,long,long
26,0.5660602450370789,10.049756491047344,0.0,False,8,short,short
27,0.1616346836090088,7.216689018996012,0.0,False,43,long,long
28,0.4841068685054779,10.313084059036406,0.7443018766188205,False,43,long,long
29,0.3404734134674072,17.241552107062358,0.6407136740440416,False,38,long,long
30,0.4033184647560119,20.553938873807137,2.6088271747413603,False,43,long,long
31,0.54196697473526,15.53736157549102,1.683224183864669,False,75,long,long
32,0.5915622115135193,14.15630334940891,0.8520897303503459,False,53,long,long
33,0.645552933216095,27.953895119109696,9.573632899184396,False,53,long,long
34,0.2078658640384674,7.629559783425421,0.4495937978173688,False,48,long,long
35,0.6868773102760315,13.648102850558915,1.1181458201080077,False,48,long,long
36,0.5827512145042419,13.442141537771093,0.8539456561476954,False,51,long,long
37,0.592232882976532,17.55670481074982,2.757436665564997,False,50,long,long
38,0.4030013382434845,17.695278110073474,0.6412716303807039,False,52,long,long
39,0.4242803156375885,14.99435942734495,5.522397783539471,False,10,short,short
40,0.6333717703819275,15.98895779775375,2.293795246256298,False,73,long,long
41,0.6634307503700256,18.119355804191937,4.196519760677412,False,152,long,long
42,0.617673397064209,18.408492577775117,4.824401859778907,False,96,long,long
43,0.5696998238563538,14.144103214974324,0.0,False,8,short,short
44,0.232990950345993,9.531739955929307,0.4184430101881885,False,42,long,long
