segment_id,COMET,chrF++,BLEU,is_bad_source,src_length,length_group_2,length_group_3
627,0.5986133217811584,43.457963533471165,8.818735576022137,False,30,short,medium
628,0.7392662167549133,37.52306990813696,19.95430447845399,False,23,short,medium
629,0.5828863978385925,30.59758557733463,3.5527769567510457,False,17,short,medium
630,0.9396787285804749,61.350416728114546,9.980099403873664,False,8,short,short
631,0.6508070826530457,15.482956087871765,6.916271812933183,False,8,short,short
632,0.8855554461479187,52.846366981955896,13.46216659120865,False,14,short,medium
633,0.7105355858802795,44.1357708614912,19.43309443637607,False,6,short,short
634,0.6882501244544983,19.77607850696138,0.0,False,6,short,short
635,0.8162307739257812,36.38203159566336,6.291102779229686,False,15,short,medium
636,0.9129722714424132,63.167449139633746,28.917849332325716,False,8,short,short
637,0.8136247992515564,33.721758626751594,7.037768729937311,False,17,short,medium
638,0.762649655342102,48.71301962853012,26.66746023261663,False,22,short,medium
639,0.735171377658844,25.31925173604209,8.29519350710986,False,8,short,short
640,0.6131951212882996,45.386702860533845,13.76074141597786,False,14,short,medium
641,0.6893386840820312,42.01364004846156,18.92240568795935,False,14,short,medium
642,0.5138772130012512,47.85582852182579,31.20683394001816,False,31,short,medium
643,0.807503879070282,63.74361486394699,40.08323047243825,False,23,short,medium
644,0.7382515668869019,34.31735801301804,19.12481314888403,False,23,short,medium
645,0.6450614333152771,35.148525261201236,17.098323692758395,False,25,short,medium
646,0.8152665495872498,45.00725679122476,12.600736402830258,False,6,short,short
647,0.6870310306549072,42.258985769859535,18.075632359686484,False,32,short,medium
648,0.8619517683982849,69.91199620429836,47.745450188631025,False,38,long,long
649,0.9440168738365172,62.45920299633801,49.99999999999999,False,2,short,short
650,0.913966178894043,74.5223694774512,51.93071778680675,False,8,short,short
651,0.9921268820762634,100.0,100.00000000000004,False,5,short,short
652,0.916888415813446,85.5977881049786,67.29864884660302,False,8,short,short
653,0.8287388682365417,64.05077371155026,42.08078136464629,False,20,short,medium
654,0.9590272307395936,59.28717020659701,54.10822690539397,False,8,short,short
