segment_id,COMET,chrF++,BLEU
0,0.9303004145622253,56.17044072344443,53.29462628216855
1,0.6252527832984924,29.257480474970833,5.522397783539471
2,0.6381389498710632,24.870951230440433,6.204308159428349
3,0.5895426273345947,28.63547216860802,3.971888885707489
4,0.4522663652896881,12.574157372014463,0.3506318297671793
5,0.7947096824645996,32.6107213676374,12.59459119914827
6,0.6169814467430115,23.083449432619506,6.988198185490689
7,0.41546520590782166,16.84768289888575,1.0295795878165188
8,0.5103338360786438,18.213186884250355,1.068532437736609
9,0.4376493990421295,21.10376247452114,0.8883464082954126
10,0.7889202833175659,28.462223740544513,23.09503728212329
11,0.7115837931632996,21.93373157491275,0.0
12,0.5129173994064331,26.904012214775285,1.9658630590090866
13,0.46280837059020996,16.949185926901965,0.0
14,0.5116035342216492,15.589022501160638,0.7515209354665671
15,0.4593096971511841,22.298973611982404,3.500750561345798
16,0.47254303097724915,26.810398297054412,2.407346922596909
17,0.45993560552597046,21.55510963380866,2.157510121575097
18,0.4399201273918152,16.959465028462656,0.7553480341282766
19,0.479995995759964,22.736573187054844,4.456882760699064
20,0.5059753656387329,25.092906122376625,0.0
21,0.33806881308555603,12.759601782019688,1.2872038491745503
22,0.48382294178009033,22.790866245911097,1.0449986923344108
23,0.4387146830558777,15.755868341243712,0.40397561180760727
24,0.33605289459228516,15.3783350536323,0.6809572489269953
25,0.377038836479187,14.858344464119067,0.7619762691987558
26,0.3608628511428833,13.954185900837274,2.3788503848266394
27,0.4781654179096222,19.5777011412609,1.0518639956354976
28,0.4577817916870117,22.184327941665266,1.3565704153952962
29,0.40692338347435,17.71885502938591,1.0952083604308251
30,0.4100138247013092,20.20639258584556,2.2266617638454975
31,0.3848850429058075,20.203078130812393,1.9204766356006142
32,0.44174060225486755,19.20180852383738,2.0018796078701695
33,0.3818090260028839,17.225878731326354,1.0675768631106382
34,0.3518300950527191,10.730819610613798,0.7776621339520332
35,0.5373290181159973,28.009732427567002,2.6304342374990943
36,0.43873366713523865,14.570536644560045,0.959641509636166
37,0.3589005172252655,15.970949613616819,1.741825833799373
38,0.30343523621559143,8.631386949204312,0.0
39,0.49541279673576355,17.302365974219708,4.167251645138561
40,0.4960603415966034,22.341752987272915,0.9335162818104253
41,0.4277615547180176,14.807533670630658,0.3710921094023893
42,0.4831787645816803,17.322985981827223,0.6479595903826559
43,0.44836995005607605,20.17926070860356,3.7477767366779213
44,0.43831995129585266,24.16882906771867,1.162077632547417
45,0.44338229298591614,21.633560785834838,1.7312204767400707
46,0.350253164768219,12.533793429126028,0.0
47,0.4916417896747589,21.114077344684286,0.8261199955465021
48,0.5205700397491455,31.45154140556043,2.7425380495222047
49,0.44288310408592224,30.227102550555134,7.198169585307327
50,0.5343033671379089,36.16584647048202,3.9094870602888716
51,0.39171454310417175,21.13889817035221,1.1966739531758412
52,0.43652012944221497,17.459714002963583,1.0681813681079426
53,0.48425665497779846,19.998912741452692,1.9628587427109885
54,0.47506406903266907,19.363373245046102,1.0126598369158795
55,0.4200262129306793,15.06952322726457,0.7197129413978522
56,0.23546697199344635,1.5033321223720297,0.0
57,0.6997264623641968,19.975609123236875,2.7005617565085704
58,0.4407292604446411,28.61562070755395,3.5990847926536635
59,0.647110641002655,17.264358965711065,1.5234719529996685
60,0.4840657711029053,19.22138450081074,0.791603808496114
61,0.49029555916786194,25.04031361032316,1.4333000127883408
62,0.5311568379402161,15.959218812773573,0.48938942440383476
63,0.655860960483551,20.600215072537438,1.0535550949298655
64,0.48500651121139526,22.996221664068315,1.2744039505750158
65,0.40272143483161926,18.617332230033057,0.6327531477003768
66,0.41256430745124817,12.63807194601007,3.3495035708457803
67,0.49325031042099,24.958122139982343,3.2345923297735237
68,0.3942264914512634,18.964668632035327,0.702648297901856
69,0.7155487537384033,46.84623660214066,27.22589423069702
70,0.521573543548584,22.813651340276493,3.7644257151903666
71,0.5017879009246826,29.04486167182958,3.1331109054407613
72,0.4354007840156555,19.649434514484803,1.7809196933580322
73,0.4080420434474945,21.115535797914887,1.784759136323716
74,0.5516002774238586,23.666785029970814,1.5633906175520491
75,0.46494749188423157,27.244960778070755,2.6479620122695744
76,0.6235302686691284,32.98852882406064,2.9799893137327635
77,0.3881036341190338,25.609009915393262,1.336827694880125
78,0.5551868677139282,25.014071848641816,4.237713199752784
79,0.4378027319908142,16.056916047993457,1.286713095960916
80,0.4461941123008728,19.894917314854535,1.6708257509391633
81,0.29813164472579956,10.521916953823181,0.8819695188669574
82,0.33162084221839905,11.787309645327214,0.6947795847108821
83,0.4650522768497467,20.130942451118656,0.7287306824535037
84,0.33972254395484924,6.510958455738214,0.6044751875664687
85,0.4817640483379364,25.46889898344783,1.8804896237194968
86,0.6485140919685364,23.76222839386048,3.737437943747671
87,0.6987768411636353,30.490391611471278,3.716499092256818
88,0.370784193277359,11.457564509104474,1.123099644603982
89,0.24806144833564758,12.536212450074768,0.573247797901314
90,0.515587568283081,20.902715140990992,1.988541523242252
91,0.44364699721336365,19.41907069727509,1.2760907688564487
92,0.5543532967567444,30.395595544735592,3.802351022611669
93,0.5152565836906433,28.28316360172861,2.0398734695274308
94,0.5218169093132019,25.60290645529026,8.392229812593097
95,0.4043865501880646,16.207935170300132,1.2753998269755913
96,0.3764248788356781,14.854238654573395,0.42175091943057996
97,0.3472925126552582,14.861120605887812,0.9123388756847499
98,0.35774660110473633,15.486075385863751,0.7395751337164523
99,0.4727054536342621,15.676524471358311,2.3547653529958312
100,0.3925204575061798,12.30325009226471,0.5985328655667373
101,0.4281919300556183,11.603636599216559,0.2788323493975152
102,0.5385122299194336,16.37946144519439,2.853183878886449
103,0.4854179322719574,23.84258661183611,4.150547731411289
104,0.5435048937797546,33.1365971538397,5.166045454134253
105,0.5189297199249268,17.11093870658026,0.9169686140009524
106,0.5756663680076599,23.677775179466813,1.3850830595404091
107,0.5262409448623657,23.69990545746958,2.0483485016373746
108,0.49776771664619446,17.847719449229736,1.7025847646367231
109,0.36969515681266785,18.06025748582795,0.9896324688555467
110,0.4108920991420746,19.930706220447778,1.7790294759262462
111,0.5391538739204407,2.629395896163525,0.6707779171875278
112,0.44877520203590393,17.541136293292535,2.908317710573758
113,0.4834476411342621,18.61026919267109,2.2869567780619007
114,0.5040995478630066,22.94595344097952,2.1366487289112728
115,0.5434296727180481,16.457623786139187,0.5839027125507325
116,0.3623604476451874,10.074613315629053,0.6371624499564389
117,0.47426435351371765,20.9671721496435,1.6655497133943253
118,0.5627900958061218,30.317299398165215,6.736701124070602
119,0.45390066504478455,22.66738182418537,1.8804896237194968
120,0.40388575196266174,13.912626724831092,2.9275822595890535
121,0.5259997248649597,22.64870086014533,1.6063634295187803
122,0.6525254845619202,28.34194044423444,2.3002706932486157
123,0.5923849940299988,20.54123193010171,1.2037720688339202
124,0.521247923374176,17.415013760960683,0.8831145679188515
125,0.5731646418571472,28.73418262663846,3.657993333229942
126,0.5521891713142395,18.91915574753777,0.8784377674070816
127,0.5701515078544617,25.674697506754203,1.2744039505750158
128,0.503732442855835,20.519484479280294,1.2527565064861317
129,0.377250999212265,11.012213635668221,0.7530043820009026
130,0.732671320438385,33.77699041356084,6.551247989407595
131,0.5407426953315735,21.921743053757858,2.996515740268936
132,0.5922871232032776,22.673754308459028,4.990049701936832
133,0.4890364110469818,19.293311134850715,1.0475808601826655
134,0.5688632130622864,23.42289025012041,1.6544781464312732
135,0.5794291496276855,16.893168043162657,0.989581203002948
136,0.2387571632862091,8.291663605855886,0.30444957354006763
137,0.46895280480384827,20.247435614724754,2.0265885297946156
138,0.5408230423927307,26.168534870790182,2.558056031202496
139,0.493200421333313,27.617978986358654,2.1807265362294386
140,0.5234066247940063,21.99363483357681,1.8641479422185863
141,0.5616708397865295,18.509187173771455,1.007248711034927
142,0.5832491517066956,23.490696696459125,4.990049701936832
143,0.4182659089565277,20.316198835236797,4.985950154853139
144,0.5318872928619385,27.613276414556836,3.446939265483855
145,0.4528728425502777,15.878391423944013,0.49337546225965395
146,0.5153635144233704,19.05837052120975,1.1538906897461891
147,0.7498068809509277,29.887934959637974,3.9253456897493937
148,0.3523423373699188,20.915754584408365,1.1239503708631486
149,0.3391624391078949,18.012687032838283,1.8374161208658897
150,0.5177116990089417,18.440298290365376,1.0755798168739934
151,0.5925402641296387,21.889661683649493,2.0398734695274308
152,0.48377734422683716,24.810461409441032,10.331916039522666
153,0.4993645250797272,29.36303085151362,1.4491339833989647
154,0.5388005971908569,16.924312316050543,0.9190804722413353
155,0.5476070642471313,19.23268975326434,2.1671320168371846
156,0.4386129081249237,14.448247577750681,4.654169082794504
157,0.5054236054420471,14.199761534040062,1.184949136625139
158,0.5005730986595154,16.543522782782645,2.1476912089159055
159,0.5597830414772034,16.098409964548217,0.0
160,0.7288777232170105,33.8235294117647,0.0
161,0.5202122330665588,9.67900610123732,8.116697886877475
162,0.37394994497299194,2.884615384615384,0.0
163,0.5978586673736572,7.025626640697771,10.682175159905853
164,0.5648157000541687,9.743317496880701,0.0
165,0.501671552658081,14.01256332349132,2.908317710573758
166,0.424972802400589,11.53429593992687,2.445593937240363
167,0.8740410208702087,67.96166760880622,72.83860464220109
168,0.5535009503364563,12.504189115755876,6.567274736060395
169,0.5502797365188599,19.702298276650364,9.535414040914189
170,0.570475697517395,19.156502537435376,3.1221929756173616
171,0.3775961697101593,14.48679983912001,0.9044512123285878
172,0.5145584940910339,12.321125034031203,0.0
173,0.5574396252632141,19.01006298504437,2.482548444638528
174,0.614739716053009,22.98145278280278,3.773564529272586
175,0.5503528714179993,16.027322435713607,5.061867434834413
176,0.6905784010887146,35.014850001569464,10.735252131161188
177,0.7045119404792786,58.86263351061084,43.68363644461544
178,0.37415412068367004,7.677431689694984,0.0
179,0.41348716616630554,23.203665347999326,4.666753242533752
180,0.5893673896789551,17.855153972220684,12.217114537124342
181,0.6053634285926819,22.369026989116637,1.6207525738139132
182,0.4622913897037506,20.76754695048842,1.876599998701442
183,0.4194450080394745,13.633793233172684,7.495553473355842
184,0.4318920075893402,17.270836975104075,0.9335718557371326
185,0.3961193263530731,19.70717748613814,1.563410380370637
186,0.3352286219596863,12.213269928233093,0.5982691777384418
187,0.5142781138420105,19.014146229515752,1.329922644089546
188,0.6503387689590454,15.38336326027577,5.061867434834413
189,0.8635236620903015,29.67080487413851,21.444097124017667
190,0.5525345802307129,27.041346649025094,4.312903019642886
191,0.4616864025592804,22.065302977374362,1.6934096677198087
192,0.6269536018371582,15.239757049911157,1.9582248325011242
193,0.47744932770729065,17.48132204209912,2.0540268312306345
194,0.46435797214508057,12.36039206681562,4.196114906296549
195,0.41684335470199585,12.630509397722653,1.5880117714047368
196,0.45288214087486267,14.308932519927566,1.2873491771359837
197,0.3747057616710663,13.43926321957031,2.458476536482737
198,0.5620192885398865,39.07763554280707,22.73070404638234
199,0.46107280254364014,3.0103154774455816,0.0
200,0.6244392991065979,17.469744616539113,2.55404966647159
201,0.566511332988739,15.037518056145238,1.9108871956733893
202,0.5110169053077698,17.261651076418314,1.8709718017288024
203,0.4645938277244568,17.716325250405845,1.5301683686839005
204,0.6217036247253418,24.57240235427407,4.990049701936832
205,0.46981868147850037,19.299174385080658,3.197383344450448
206,0.5770500302314758,19.399155357322105,2.6737739141846273
207,0.4227425754070282,17.821696301411034,3.0098043843528286
208,0.5003741979598999,9.576140290359243,2.812739937159535
209,0.7336332201957703,22.173526176095066,9.469167282754096
210,0.5769438743591309,23.134948230564913,4.108053662461269
211,0.4657320976257324,18.600968144452466,1.0312019115847757
212,0.4351041316986084,15.320908799645894,1.052923339622545
213,0.6961187124252319,42.69882885325209,21.3643503198117
214,0.4692274034023285,14.942006646374335,4.196114906296549
215,0.42781537771224976,14.751517890248422,5.522397783539471
216,0.5759068131446838,33.823329316542825,11.044795567078939
217,0.5195978879928589,21.00334570595108,9.138402379955025
218,0.5174196362495422,35.390346423694204,13.950796967929131
219,0.5550205111503601,14.379325708229107,6.770186228657867
220,0.5278244018554688,11.115612291634859,4.196114906296549
221,0.8131102919578552,40.55718874555525,13.134549472120788
222,0.45973503589630127,14.972143766724466,4.456882760699064
223,0.4231400191783905,10.716002747252745,0.0
224,0.4651443660259247,13.460611885750732,2.075273865705644
225,0.44713136553764343,15.159764818723012,1.205256842736819
226,0.7576825022697449,59.64511359348563,60.83472352079767
227,0.3415583074092865,9.628451930493524,1.1599713834969503
228,0.5629745721817017,16.87375692520924,7.545383788761362
229,0.8160268068313599,57.59804840328974,51.39760818657071
230,0.9104055762290955,32.299553457451346,42.7287006396234
231,0.8057911992073059,13.565219157303886,0.0
232,0.6354365944862366,17.560998716528083,0.0
233,0.5719331502914429,15.032155784223983,7.545383788761362
234,0.6361106038093567,18.667171181869083,1.3355980882200826
235,0.48067736625671387,20.300330227790205,1.252143927031557
236,0.5400119423866272,17.0187727836866,1.123099644603982
237,0.387687087059021,14.774398669685443,0.6371624499564389
238,0.5412867069244385,17.217638776918346,1.022951633574269
239,0.5217199921607971,9.04406788404486,1.0559717178170818
240,0.5594418048858643,33.52099055111041,6.0745880708766835
241,0.6413672566413879,15.945688825133441,6.844195245453219
242,0.4445767104625702,13.897675566405868,1.5880117714047368
243,0.519575297832489,18.655780685250782,1.1169266878355417
244,0.4282219707965851,13.68061365998231,0.869729662980301
245,0.37761664390563965,11.14066627801825,0.6488583831481832
246,0.44446462392807007,16.556294743444465,1.4500372328365223
247,0.49986788630485535,24.74282705166795,2.285545578383033
248,0.48708245158195496,18.453874838524253,3.2674392554094
249,0.44834208488464355,20.16108954922488,4.100530090638893
250,0.55213463306427,16.757490509431644,2.292084231617577
251,0.5489794015884399,27.168478974688597,5.6332622974871835
252,0.3587731420993805,13.791474983738548,1.7911710595643588
253,0.3905428349971771,16.8883604951331,3.125190763972442
254,0.4816051125526428,9.814049586776859,10.682175159905853
255,0.47061988711357117,15.10842815718535,2.0705706652424007
256,0.717200517654419,27.900069445172527,7.528851430380733
257,0.9935986995697021,100.0,100.00000000000004
258,0.5233872532844543,18.527420612925777,3.125190763972442
259,0.39521482586860657,10.536827628933903,3.3864985683445354
260,0.19635708630084991,9.779125511770115,2.0728788543695646
261,0.5313836336135864,13.816439798834809,2.8398387225677895
262,0.9935986995697021,100.0,100.00000000000004
263,0.31609660387039185,7.28658355485796,0.0
264,0.6188666224479675,26.360874531995055,16.784459625186194
265,0.9864111542701721,100.0,100.00000000000004
266,0.5931285619735718,18.076838585551094,6.054506513220935
267,0.9935986995697021,100.0,100.00000000000004
268,0.5192592144012451,20.62909734936234,3.8692071170922646
269,0.46251389384269714,18.43110589879671,1.8884748972625875
270,0.548054039478302,17.520679078121844,4.990049701936832
